,Item_Identifier,Item_Weight,Item_category,price_per_unit_wt,Outlet_Size_num,Outlet_Location_Type_num,Item_MRP_clusters,Item_Type_new,Outlet_Years,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Outlet_Sales,Outlet,Identifier,Item_Visibility_MeanRatio
8039,FDY55,16.75,FD,2.797822870008235,2,1,4th,perishable,17,1,0.07833521319573565,6,258.0988,OUT045,2002,1,8994.958,7,1210,1.2453039985366523
8040,FDV04,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,3,0.1391432980107108,5,158.4288,OUT027,1985,3,2985.4472,5,1020,2.211977197909098
8041,FDE23,17.6,FD,1.2848089034749095,0,2,1st,not_sure,22,3,0.0,15,46.006,OUT046,1997,1,326.242,8,331,0.0
8042,FDI08,18.2,FD,2.691091087625539,1,0,4th,perishable,10,3,0.06444519272010996,6,250.2092,OUT018,2009,2,2988.1104,3,473,1.0244927269207569
8043,DRA12,11.6,DR,2.589935644981748,2,0,3rd,non_perishable,21,1,0.06628858793944313,14,143.0154,OUT010,1998,0,283.6308,0,0,1.0537973952029889
8044,FDF22,6.865,FD,3.462118661983136,1,0,4th,not_sure,10,1,0.055493537702472805,13,212.0218,OUT018,2009,2,2350.9398,3,370,0.8821872255732344
8045,FDQ57,7.275,FD,3.0476332870229563,1,2,3rd,not_sure,20,1,0.027606502598550124,13,145.976,OUT049,1999,1,3515.4240000000004,9,816,0.4388637838475739
8046,FDP07,18.2,FD,2.472517954766823,0,2,3rd,perishable,22,1,0.08608757658406785,6,197.511,OUT046,1997,1,392.82199999999995,8,735,1.368544221314584
8047,DRE37,13.5,DR,2.7089742185110492,0,1,3rd,non_perishable,15,1,0.0,14,189.1872,OUT035,2004,1,1890.872,6,33,0.0
8048,DRF25,9.0,DR,1.612078866487411,2,0,1st,non_perishable,32,1,0.038155587454400494,14,36.119,OUT013,1987,1,1098.57,1,42,0.6065638131953978
8049,DRF03,19.1,DR,1.1092673630963426,2,0,1st,perishable,32,1,0.04427563280002687,4,38.8138,OUT013,1987,1,731.0484,1,38,0.7038548861269391
8050,FDN51,17.85,FD,2.746134018863224,0,1,4th,perishable,15,3,0.020726579732400677,10,260.2936,OUT035,2004,1,4175.8976,6,685,0.3294928495599265
8051,FDD21,10.3,FD,2.492303176139864,1,0,2nd,perishable,10,3,0.030232125023437983,6,114.2176,OUT018,2009,2,2175.8344,3,290,0.480603609029263
8052,NCY42,6.38,NC,3.167595729535598,0,2,3rd,non_perishable,22,2,0.015048770111184497,9,145.14700000000002,OUT046,1997,1,3006.087,8,1546,0.2392320493938106
8053,FDH28,12.857645184136183,FD,2.6207395742841824,1,0,1st,non_perishable,34,3,0.0,5,37.0506,OUT027,1985,3,986.7156,5,448,0.0
8054,NCZ29,15.0,NC,2.2430912482748084,2,0,2nd,non_perishable,21,2,0.1128474874070047,8,126.3362,OUT010,1998,0,503.3448,0,1553,1.7939496372036108
8055,FDN60,15.1,FD,2.4464296776508343,0,2,3rd,non_perishable,22,1,0.09089871905871123,0,159.2604,OUT046,1997,1,2852.2872,8,690,1.4450275130142238
8056,NCW06,16.2,NC,2.5516427929646146,1,0,3rd,non_perishable,10,2,0.04930955497695689,9,191.6162,OUT018,2009,2,1731.7458,3,1520,0.7838797326744242
8057,NCS30,5.945,NC,3.1250193902190704,1,0,2nd,non_perishable,10,2,0.0892968230337676,9,129.3652,OUT018,2009,2,4391.6168,3,1483,1.4195619855238248
8058,FDW26,11.8,FD,2.99605933870642,2,0,4th,perishable,21,3,0.16482927329703592,4,224.2772,OUT010,1998,0,667.1316,0,1088,2.6203101356193588
8059,FDQ01,19.7,FD,2.639062405744507,1,2,4th,non_perishable,20,3,0.1492399197584489,3,256.1014,OUT049,1999,1,3060.0168,9,775,2.372484368582821
8060,FDH27,12.857645184136183,FD,2.6207395742841824,0,2,3rd,perishable,34,1,0.09727003802693321,4,145.0128,OUT019,1985,0,143.8128,4,447,1.5463131119600522
8061,NCX41,19.0,NC,2.497651405062674,1,0,4th,non_perishable,10,2,0.017635042525862087,8,211.9244,OUT018,2009,2,2117.244,3,1535,0.28034632288478223
8062,FDH58,12.3,FD,2.3446426166167034,1,2,2nd,not_sure,20,1,0.03632913657232383,13,115.9834,OUT049,1999,1,2073.3012,9,467,0.5775285110140197
8063,DRB25,12.3,DR,2.2728280109337553,2,0,2nd,non_perishable,21,1,0.10998500769228908,14,107.0938,OUT010,1998,0,214.3876,0,6,1.7484444641269965
8064,FDG45,8.1,FD,3.2953346823180376,2,1,4th,perishable,17,1,0.12070829070061327,6,210.4902,OUT045,2002,1,5309.755,7,420,1.9189137417727895
8065,FDP11,15.85,FD,2.6855770584706438,0,2,4th,perishable,22,1,0.0668176856178611,1,216.6166,OUT046,1997,1,4136.6154,8,739,1.062208522557733
8066,FDV19,14.85,FD,2.4730964422878774,0,2,3rd,perishable,22,3,0.03464974081237178,6,161.2578,OUT046,1997,1,4171.9028,8,1031,0.5508309612190363
8067,FDT32,19.0,FD,2.381111185601087,0,2,3rd,perishable,22,3,0.06356986526691737,6,186.5214,OUT046,1997,1,2261.0568,8,942,1.0105775445523124
8068,NCU53,5.485,NC,3.444134621520198,0,1,3rd,non_perishable,15,2,0.04185543921228736,8,166.2842,OUT035,2004,1,1989.4104,6,1507,0.6653807870712051
8069,NCA30,19.0,NC,2.3925566457405676,0,1,3rd,non_perishable,15,2,0.1216061865370879,9,188.8872,OUT035,2004,1,3592.6568,6,1269,1.9331876963561179
8070,FDH20,16.1,FD,1.9621135655116544,2,1,2nd,perishable,12,3,0.0,6,98.441,OUT017,2007,1,868.8689999999999,2,442,0.0
8071,DRD25,6.135,DR,2.976983858107341,0,2,2nd,non_perishable,22,1,0.0,14,114.286,OUT046,1997,1,2376.906,8,21,0.0
8072,FDK25,11.6,FD,2.739990942756897,0,1,3rd,perishable,15,3,0.1456594491495095,2,168.0474,OUT035,2004,1,4379.6324,6,556,2.315565210721923
8073,FDF02,16.2,FD,1.9822692897886736,1,2,2nd,non_perishable,20,1,0.09860840558199703,3,101.399,OUT049,1999,1,1031.99,9,357,1.5675892967030258
8074,FDC04,15.6,FD,2.805632079917613,1,2,4th,perishable,20,1,0.04407007730349625,4,242.3854,OUT049,1999,1,2416.854,9,238,0.7005871464820471
8075,FDH21,10.395,FD,2.793622565549554,2,0,3rd,perishable,32,1,0.030722230051240477,12,159.4604,OUT013,1987,1,316.9208,1,443,0.48839486568034707
8076,DRG03,14.5,DR,2.454564747900503,1,0,3rd,perishable,10,1,0.06037902083545343,4,154.2998,OUT018,2009,2,1691.7978,3,51,0.9598523193680557
8077,NCY06,15.25,NC,2.2695659105368113,2,1,2nd,non_perishable,12,2,0.05971210206748945,9,132.2968,OUT017,2007,1,1696.4584,2,1540,0.949250234117206
8078,FDM08,10.1,FD,3.138540797245628,2,1,4th,perishable,17,3,0.05230102056092773,6,222.9088,OUT045,2002,1,5145.3024,7,621,0.8314354091221966
8079,NCD31,12.1,NC,2.689435033785537,1,2,3rd,non_perishable,20,2,0.015340195243974555,9,166.0526,OUT049,1999,1,3617.9572,9,1299,0.24386486863731896
8080,FDU09,12.857645184136183,FD,2.6207395742841824,1,0,1st,not_sure,34,3,0.06417092858370607,13,54.1956,OUT027,1985,3,3002.758,5,973,1.0201327180334951
8081,FDB49,8.3,FD,2.5550618976625263,1,0,2nd,non_perishable,10,3,0.029824956139841416,0,98.5384,OUT018,2009,2,1872.2296,3,226,0.47413079791230656
8082,FDQ58,7.315,FD,3.0936426862998285,2,1,3rd,not_sure,17,1,0.015216511438375118,13,154.034,OUT045,2002,1,612.536,7,817,0.24189865278899605
8083,FDJ58,15.6,FD,2.490640181635761,2,1,3rd,not_sure,12,3,0.10065195074419742,13,172.6764,OUT017,2007,1,2920.1988,2,541,1.6000757719146221
8084,NCN30,12.857645184136183,NC,2.6207395742841824,1,0,2nd,non_perishable,34,2,0.016769516376103695,9,96.641,OUT027,1985,3,1544.656,5,1414,0.26658695297742063
8085,FDA52,16.2,FD,2.4711133991005636,1,2,3rd,non_perishable,20,5,0.12099736726416119,5,175.537,OUT049,1999,1,3528.74,9,186,1.9235092255377977
8086,NCN42,12.857645184136183,NC,2.6207395742841824,1,0,3rd,non_perishable,34,2,0.014054513991374997,9,145.6418,OUT027,1985,3,3825.6868,5,1416,0.22342624417471266
8087,FDF04,17.5,FD,2.7583101236497107,0,2,4th,non_perishable,22,1,0.013544898291387067,5,258.5304,OUT046,1997,1,6199.9296,8,358,0.2153248240978146
8088,FDY15,18.25,FD,2.2555394336880377,1,0,3rd,perishable,10,3,0.15830540385315464,4,155.863,OUT018,2009,2,2346.945,3,1179,2.5165994240126057
8089,FDT03,12.857645184136183,FD,2.6207395742841824,1,0,3rd,perishable,34,1,0.009901164297978247,10,185.5608,OUT027,1985,3,3307.6944,5,919,0.15739996085326113
8090,DRL59,12.857645184136183,DR,2.6207395742841824,0,2,1st,non_perishable,34,1,0.03648688831100979,7,54.2298,OUT019,1985,0,161.7894,4,120,0.5800363087584499
8091,FDW08,12.1,FD,2.2827870937863297,1,0,2nd,perishable,10,1,0.13887982559844292,6,106.52799999999999,OUT018,2009,2,1171.808,3,1072,2.207788746316052
8092,FDO50,16.25,FD,1.8887502872505155,2,0,2nd,non_perishable,32,1,0.07520365431758555,3,91.1804,OUT013,1987,1,1929.4884,1,725,1.1955212426913466
8093,FDP26,7.785,FD,2.651146543429804,1,0,2nd,perishable,10,1,0.13113466551732209,4,102.5306,OUT018,2009,2,1358.8978,3,751,2.08466303535097
8094,FDX01,10.1,FD,2.5411731184750295,2,0,2nd,non_perishable,21,1,0.0396496067421985,3,118.115,OUT010,1998,0,116.515,0,1117,0.630314411643849
8095,FDU22,12.35,FD,2.371131765083803,2,1,2nd,not_sure,12,1,0.08968006586965677,13,119.9124,OUT017,2007,1,2014.7108,2,984,1.4256544414765622
8096,FDQ08,15.7,FD,1.5764619151691972,0,1,1st,perishable,15,3,0.018749890029369113,6,60.2536,OUT035,2004,1,1163.8184,6,779,0.29806918336142263
8097,NCN54,20.35,NC,1.586903853011576,0,1,2nd,non_perishable,15,2,0.021098296377887772,9,79.1328,OUT035,2004,1,1235.7248,6,1419,0.3354020723227607
8098,FDR01,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,3,0.051986593000517035,3,200.1742,OUT027,1985,3,6171.3002,5,820,0.8264369176104523
8099,FDB53,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,1,0.12995497435809159,5,147.5392,OUT027,1985,3,5219.872,5,230,2.065909347734683
8100,DRN47,12.1,DR,2.7573177535993834,0,1,3rd,non_perishable,15,1,0.016683617257106032,7,178.56599999999997,OUT035,2004,1,3775.086,6,134,0.2652214046882843
8101,FDR39,20.35,FD,2.3073853469298453,0,2,3rd,perishable,22,1,0.08047272258848435,10,184.1292,OUT046,1997,1,2189.1504,8,851,1.2792842340540878
8102,NCL30,18.1,NC,2.0851819400984515,0,2,2nd,non_perishable,22,2,0.04778053847842063,9,127.5336,OUT046,1997,1,1789.6704,8,1382,0.7595727794949138
8103,FDT02,12.6,FD,1.2968427798147428,1,0,1st,perishable,10,0,0.024002901623704234,4,33.4874,OUT018,2009,2,105.8622,3,918,0.3815769198686238
8104,FDT25,7.5,FD,2.8542240072424114,1,2,2nd,non_perishable,20,1,0.04958021485432736,3,122.7072,OUT049,1999,1,1470.0864,9,937,0.7881824442364737
8105,FDH53,20.5,FD,1.6216479437338718,2,1,2nd,non_perishable,12,3,0.0,5,83.2592,OUT017,2007,1,1155.8288,2,464,0.0
8106,DRB48,16.75,DR,1.1748765697103551,2,1,1st,non_perishable,12,3,0.024686826232167048,14,37.4822,OUT017,2007,1,549.9508,2,7,0.39244934894452654
8107,FDX16,17.85,FD,2.242287798552541,2,0,3rd,non_perishable,21,1,0.1044974148934987,5,150.205,OUT010,1998,0,149.805,0,1130,1.6612075629188614
8108,FDH48,13.5,FD,1.9929754705294027,2,1,2nd,non_perishable,17,1,0.05883762750452206,0,85.554,OUT045,2002,1,1731.08,7,461,0.935348610243906
8109,FDF20,12.85,FD,2.802897120688009,2,0,3rd,perishable,32,1,0.032653546441012274,6,199.0768,OUT013,1987,1,3153.2288,1,368,0.5190972270387395
8110,FDJ03,12.35,FD,1.5843351752683112,2,0,1st,perishable,21,3,0.11437656555296243,4,47.8692,OUT010,1998,0,49.2692,0,508,1.8182575703993529
8111,DRJ35,10.1,DR,1.9471512456201057,2,1,1st,non_perishable,12,1,0.04578379528209346,7,60.6878,OUT017,2007,1,363.5268,2,95,0.7278303205802499
8112,NCN17,11.0,NC,2.3289242428674597,2,0,2nd,non_perishable,32,2,0.05343963385216736,8,101.9358,OUT013,1987,1,1105.8938,1,1409,0.8495360770915904
8113,FDN09,14.15,FD,2.902984461789162,0,1,4th,not_sure,15,1,0.03427397415115468,13,243.7828,OUT035,2004,1,6579.4356,6,658,0.5448573548849197
8114,NCR30,20.6,NC,1.533516796407787,2,0,2nd,non_perishable,32,2,0.06853106593784802,9,74.8696,OUT013,1987,1,223.7088,1,1471,1.089446328857721
8115,FDW23,5.765,FD,2.0089623102527465,1,2,1st,non_perishable,20,1,0.07894037725362071,0,37.2164,OUT049,1999,1,579.246,9,1085,1.254924361976168
8116,DRN35,8.01,DR,1.718459135250273,2,0,1st,non_perishable,21,1,0.11116568878716371,7,36.6532,OUT010,1998,0,71.9064,0,131,1.767213888865398
8117,FDL08,10.8,FD,3.1578448241947656,2,1,4th,perishable,17,1,0.04861858468860987,6,243.2144,OUT045,2002,1,1225.072,7,583,0.7728952976056319
8118,DRL35,15.7,DR,1.3046593566904696,2,1,1st,non_perishable,12,1,0.030410190193380773,7,42.177,OUT017,2007,1,735.709,2,116,0.48343433175386696
8119,NCS42,8.6,NC,2.45754541175264,1,2,2nd,non_perishable,20,2,0.06721405526437556,9,91.8146,OUT049,1999,1,2371.5796,9,1486,1.0685096569462953
8120,NCY29,12.857645184136183,NC,2.6207395742841824,1,0,1st,non_perishable,34,2,0.0740494946582322,8,55.993,OUT027,1985,3,1471.418,5,1543,1.1771734322992167
8121,FDO32,6.36,FD,2.1364711037526445,1,0,1st,perishable,10,1,0.11425205797436053,6,47.506,OUT018,2009,2,1071.938,3,712,1.8162782589357631
8122,NCU17,5.32,NC,2.991846915768634,0,1,2nd,non_perishable,15,2,0.08880337090900862,8,100.6674,OUT035,2004,1,2648.5524,6,1501,1.411717519682986
8123,FDY03,12.857645184136183,FD,2.6207395742841824,1,0,2nd,perishable,34,3,0.07302107390805203,10,111.1202,OUT027,1985,3,3150.5656,5,1169,1.1608245079760344
8124,NCI30,12.857645184136183,NC,2.6207395742841824,0,2,4th,non_perishable,34,2,0.09820461506400224,9,244.34599999999998,OUT019,1985,0,246.34599999999998,4,1346,1.5611701918571164
8125,FDI04,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,3,0.07004770921663193,5,199.3426,OUT027,1985,3,3757.1094,5,470,1.1135565835231944
8126,FDC35,7.435,FD,3.3536785005292162,2,0,4th,not_sure,32,1,0.11576809235421852,15,205.2638,OUT013,1987,1,3520.0846,1,258,1.8403788338641653
8127,FDN38,6.615,FD,3.6646107690383287,0,2,4th,non_perishable,22,3,0.08798510409681369,3,251.6408,OUT046,1997,1,6008.1792,8,676,1.3987094369635322
8128,FDJ48,11.3,FD,3.132456903074427,0,2,4th,non_perishable,22,0,0.05489985905751982,0,247.8118,OUT046,1997,1,2964.1416,8,534,0.8727494470794366
8129,FDH57,10.895,FD,2.5733049336306273,0,1,2nd,perishable,15,1,0.035116883760371594,6,131.9284,OUT035,2004,1,659.1419999999999,6,466,0.558257187015841
8130,FDI40,11.5,FD,2.2791455645309378,0,2,2nd,non_perishable,22,3,0.11831884852746988,5,100.8358,OUT046,1997,1,2111.2518,8,494,1.8809285015328414
8131,FDF50,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,1,0.11043358157125083,3,198.9768,OUT027,1985,3,4729.8432,5,387,1.7555754952727771
8132,FDA07,7.55,FD,2.8571337600931384,2,0,2nd,perishable,32,3,0.030450514256922617,6,123.9072,OUT013,1987,1,1102.5648,1,149,0.48407536808372836
8133,FDZ60,20.5,FD,1.8467987467816864,1,0,2nd,non_perishable,10,1,0.1131929984233829,0,109.4596,OUT018,2009,2,431.4384,3,1263,1.799442266031455
8134,FDW38,5.325,FD,2.3975503563006,2,1,1st,perishable,12,3,0.13055834938299246,4,53.2298,OUT017,2007,1,1240.3854,2,1098,2.0755012707086937
8135,NCF55,6.675,NC,1.7920690342916163,0,2,1st,non_perishable,22,2,0.021434956087059573,9,33.3874,OUT046,1997,1,1235.059,8,1323,0.3407539908900884
8136,FDR37,16.5,FD,2.494102620775757,0,2,3rd,perishable,22,3,0.06414739872167026,2,183.3292,OUT046,1997,1,2006.7212,8,850,1.0197586610789937
8137,FDZ33,10.195,FD,2.7482802009087957,1,2,3rd,not_sure,20,1,0.10216303074706264,13,149.0076,OUT049,1999,1,1182.4608,9,1240,1.6240975865355245
8138,FDV01,19.2,FD,2.2077671878360055,2,1,3rd,non_perishable,17,3,0.08169321099708993,3,155.4314,OUT045,2002,1,3568.0222,7,1017,1.2986864802904825
8139,FDI02,15.7,FD,2.112489703844543,1,0,2nd,non_perishable,10,3,0.10888290943855967,3,114.1202,OUT018,2009,2,787.6414,3,469,1.7309242799574562
8140,DRH25,18.7,DR,1.304602790362124,2,0,1st,non_perishable,32,1,0.0144756070216865,14,50.2324,OUT013,1987,1,623.1888,1,70,0.23012040907208192
8141,NCY29,13.65,NC,1.6166353915500709,1,0,1st,non_perishable,10,2,0.07468876888721279,8,55.093,OUT018,2009,2,452.744,3,1543,1.1873360490973837
8142,FDR04,12.857645184136183,FD,2.6207395742841824,1,0,2nd,non_perishable,34,1,0.022209233017723692,5,98.6068,OUT027,1985,3,2430.17,5,823,0.35306276134458947
8143,FDR44,6.11,FD,3.1005699029397795,2,1,2nd,perishable,17,5,0.09815124198064319,6,129.5968,OUT045,2002,1,2348.9424,7,854,1.560321713740957
8144,FDJ41,6.85,FD,3.6701258676228674,2,1,4th,non_perishable,12,1,0.02275191895477301,5,262.0594,OUT017,2007,1,1569.9564,2,530,0.3616899028278007
8145,FDL43,12.857645184136183,FD,2.6207395742841824,1,0,2nd,perishable,34,1,0.026577002840584764,10,78.467,OUT027,1985,3,3292.381,5,606,0.42249770641208706
8146,FDB21,7.475,FD,3.513731038483905,2,1,4th,perishable,12,1,0.13920587301463644,6,243.4854,OUT017,2007,1,1691.7978,2,205,2.2129719600271556
8147,NCU42,9.0,NC,2.9915423971568633,1,0,3rd,non_perishable,10,2,0.019396775341572692,9,170.2474,OUT018,2009,2,4211.185,3,1506,0.3083527944351409
8148,FDY21,15.1,FD,2.6338926437490486,2,0,3rd,not_sure,32,1,0.0,13,195.21099999999998,OUT013,1987,1,3142.5759999999996,1,1183,0.0
8149,FDK58,11.35,FD,2.2968559373481634,0,2,2nd,not_sure,22,3,0.0,13,101.5016,OUT046,1997,1,202.4032,8,578,0.0
8150,DRD13,15.0,DR,1.676682768142387,1,2,1st,non_perishable,20,1,0.047985811240521745,14,65.2168,OUT049,1999,1,958.752,9,18,0.7628360244776835
8151,FDU35,6.44,FD,2.7886660841831086,0,2,2nd,perishable,22,1,0.0,1,98.27,OUT046,1997,1,2396.88,8,995,0.0
8152,FDX23,6.445,FD,2.756641840511923,2,0,2nd,non_perishable,21,1,0.04850243039708783,0,95.0436,OUT010,1998,0,94.5436,0,1135,0.7710487793186622
8153,FDQ39,14.8,FD,2.623907432989782,2,1,3rd,perishable,17,1,0.07807753891674796,10,189.2846,OUT045,2002,1,1719.7614,7,804,1.2412077205429786
8154,FDR31,12.857645184136183,FD,2.6207395742841824,1,0,3rd,perishable,34,3,0.04776565001017201,6,147.4102,OUT027,1985,3,3207.8244,5,844,0.7593360957828804
8155,FDS28,8.18,FD,2.070212038987175,0,1,1st,non_perishable,15,3,0.0791678737332753,5,56.6588,OUT035,2004,1,687.1056,6,891,1.2585408999826324
8156,DRN36,15.2,DR,1.9734887453953047,2,1,2nd,non_perishable,17,1,0.04905641824447921,14,94.1752,OUT045,2002,1,2109.2544,7,132,0.7798555885855675
8157,FDX60,12.857645184136183,FD,2.6207395742841824,1,0,2nd,non_perishable,34,0,0.07714977517659055,0,77.99600000000001,OUT027,1985,3,2716.4640000000004,5,1166,1.226458952419651
8158,NCB54,8.76,NC,2.7350314649589555,2,1,2nd,non_perishable,12,2,0.04910995017529355,8,126.2336,OUT017,2007,1,1406.1696,2,1282,0.7807065919182056
8159,FDC15,18.1,FD,2.280400492930316,1,0,3rd,perishable,10,1,0.16440706794196305,4,158.9288,OUT018,2009,2,1571.2879999999998,3,245,2.6135982879658384
8160,NCP17,12.857645184136183,NC,2.6207395742841824,1,0,1st,non_perishable,34,2,0.027206681863292597,8,62.2168,OUT027,1985,3,1661.8368,5,1441,0.4325077870997261
8161,FDY39,5.305,FD,3.5633450829795805,1,2,3rd,perishable,20,3,0.04602616689349274,10,181.8608,OUT049,1999,1,4594.02,9,1198,0.731683330286793
8162,FDH33,12.85,FD,1.4789976794391393,1,2,1st,not_sure,20,0,0.11503674538435618,13,43.5428,OUT049,1999,1,615.1992,9,451,1.8287525259914652
8163,FDG09,12.857645184136183,FD,2.6207395742841824,1,0,3rd,perishable,34,3,0.046601247380959804,6,187.2556,OUT027,1985,3,4506.1344,5,398,0.7408254517071267
8164,FDO10,12.857645184136183,FD,2.6207395742841824,1,0,1st,not_sure,34,3,0.012610107341222924,13,56.4588,OUT027,1985,3,973.3996,5,696,0.20046434359938844
8165,FDD39,12.857645184136183,FD,2.6207395742841824,1,0,4th,perishable,34,1,0.06748589523507631,4,214.385,OUT027,1985,3,4327.7,5,302,1.0728311285893208
8166,FDJ09,15.0,FD,1.4186711954490658,2,1,1st,not_sure,17,1,0.0568653339517892,13,46.9744,OUT045,2002,1,679.1160000000001,7,512,0.9039948301581961
8167,DRQ35,9.3,DR,2.6568610325893545,1,2,2nd,non_perishable,20,1,0.041484689769245055,7,123.2388,OUT049,1999,1,1857.582,9,141,0.6594869400381704
8168,FDV38,19.25,FD,1.3444653662384267,1,2,1st,perishable,20,1,0.09706507180748987,4,54.5956,OUT049,1999,1,764.3384,9,1048,1.5430547401215795
8169,FDJ60,19.35,FD,2.2515278648519135,2,0,3rd,non_perishable,32,3,0.06060240133426755,0,164.5184,OUT013,1987,1,1651.184,1,542,0.9634034251482017
8170,FDJ15,11.35,FD,2.835081512428126,2,1,3rd,perishable,12,3,0.02318357114521282,4,181.9608,OUT017,2007,1,1653.8472,2,516,0.3685519279222963
8171,FDR08,18.7,FD,1.937383449125584,1,2,2nd,perishable,20,1,0.0369888474698606,6,111.0886,OUT049,1999,1,222.3772,9,825,0.5880160119100466
8172,FDZ55,6.055,FD,3.3167920197712237,0,2,3rd,perishable,22,1,0.02509126677576791,6,160.892,OUT046,1997,1,2396.88,8,1258,0.3988787873231267
8173,FDL10,8.395,FD,2.5664527853215366,2,1,2nd,not_sure,17,1,0.0388093766429403,13,100.9042,OUT045,2002,1,1686.4714,7,585,0.6169571759945045
8174,FDJ34,12.857645184136183,FD,2.6207395742841824,1,0,2nd,not_sure,34,3,0.08911118385131704,13,125.5704,OUT027,1985,3,1001.3632,5,526,1.4166108578411425
8175,FDW60,12.857645184136183,FD,2.6207395742841824,1,0,3rd,non_perishable,34,3,0.016836788442885307,0,177.037,OUT027,1985,3,3352.303,5,1116,0.26765638485020615
8176,FDK08,9.195,FD,2.4671368651437064,0,2,2nd,perishable,22,3,0.11538436113546084,6,99.2016,OUT046,1997,1,809.6128,8,546,1.8342786140321437
8177,NCE42,21.1,NC,2.4923661203984966,0,1,4th,non_perishable,15,2,0.010544497865339843,9,233.9958,OUT035,2004,1,1869.5664,6,1310,0.16762710942597805
8178,FDR39,20.35,FD,2.2955787878775538,2,1,3rd,perishable,12,1,0.08090998009944556,10,181.7292,OUT017,2007,1,4013.4424,2,851,1.2862353675810954
8179,NCN17,11.0,NC,2.3146555869534096,1,0,2nd,non_perishable,10,2,0.0536950934077116,8,100.3358,OUT018,2009,2,904.8222,3,1409,0.8535971473689986
8180,NCR05,10.1,NC,3.0360396010024018,2,1,3rd,non_perishable,17,2,0.05329583361677973,8,200.2084,OUT045,2002,1,3174.5344,7,1466,0.8472500680183621
8181,FDV48,12.857645184136183,FD,2.6207395742841824,1,0,2nd,non_perishable,34,3,0.05009112802504452,0,77.0644,OUT027,1985,3,3221.1404,5,1056,0.796304490356516
8182,DRF27,8.93,DR,2.8880298364510835,1,0,3rd,perishable,10,1,0.028133546269914437,4,151.434,OUT018,2009,2,1225.072,3,43,0.4472422584132006
8183,NCF07,9.0,NC,2.514120192865958,1,2,2nd,non_perishable,20,2,0.031568743092360546,9,102.2016,OUT049,1999,1,1416.8224,9,1315,0.501851981987495
8184,FDF40,20.25,FD,2.5841715880674916,0,1,4th,perishable,15,3,0.022258312572628336,4,248.1092,OUT035,2004,1,4731.1748,6,381,0.35384298473935366
8185,FDO28,5.765,FD,3.1023696839555277,1,2,2nd,non_perishable,20,1,0.06990916462880895,5,122.5098,OUT049,1999,1,1084.5882,9,710,1.1113541240908
8186,FDB23,19.2,FD,2.548004517797599,1,0,4th,not_sure,10,3,0.005595681929298275,15,226.2062,OUT018,2009,2,1579.9434,3,207,0.08895520669207506
8187,FDV48,9.195,FD,2.2638838316342373,1,2,2nd,non_perishable,20,3,0.05040515270646209,0,79.2644,OUT049,1999,1,864.2084,9,1056,0.8012965772540313
8188,FDM45,8.655,FD,2.6964725580633826,0,2,2nd,not_sure,22,3,0.0845201121981929,13,119.6756,OUT046,1997,1,2423.512,8,644,1.3436260575966081
8189,FDC16,11.5,FD,2.1267191753880055,2,1,2nd,perishable,17,3,0.020401982940813402,4,84.954,OUT045,2002,1,865.54,7,246,0.32433269659697006
